BC,0,7,14,21,28,35
0,13439.0,5225.0,700.0,243.0,0.0,0.0
1,12698.0,5209.0,785.0,248.0,0.0,0.0
2,16799.0,7591.0,928.0,382.0,0.0,0.0
1500,3581.0,5101.0,2028.0,1573.0,325.0,337.0
4,12833.0,5168.0,801.0,211.0,0.0,0.0
5,17980.0,8527.0,1062.0,386.0,0.0,0.0
15000,5610.0,13805.0,7513.0,13103.0,3715.0,5795.0
5000,4237.0,5804.0,2374.0,2488.0,518.0,495.0
10000,5077.0,7560.0,4773.0,4707.0,898.0,825.0
1000,3558.0,3328.0,854.0,449.0,0.0,0.0
10,16960.0,7534.0,959.0,283.0,0.0,0.0
11,16440.0,7222.0,914.0,266.0,0.0,0.0
500,3987.0,2402.0,572.0,238.0,0.0,0.0
13,13905.0,5612.0,761.0,226.0,0.0,0.0
14,15732.0,6708.0,866.0,222.0,0.0,0.0
15,16299.0,6370.0,751.0,252.0,0.0,0.0
16,15367.0,6755.0,869.0,305.0,0.0,0.0
17,17082.0,7080.0,887.0,309.0,0.0,0.0
18,14917.0,6583.0,821.0,254.0,0.0,0.0
50000,4507.0,32812.0,31861.0,102058.0,51290.0,107433.0
40000,1427.0,4869.0,4236.0,12479.0,5504.0,10778.0
21,14290.0,5671.0,727.0,239.0,0.0,0.0
22,15905.0,6566.0,821.0,253.0,0.0,0.0
2000,3370.0,4435.0,1778.0,1424.0,304.0,304.0
24,17227.0,7308.0,835.0,266.0,0.0,0.0
25,13856.0,6002.0,757.0,228.0,0.0,0.0
30000,5122.0,14842.0,12846.0,23865.0,8059.0,10649.0
27,13012.0,5672.0,817.0,316.0,0.0,0.0
28,15562.0,6426.0,795.0,257.0,0.0,0.0
