BC,0,7,14,21,28,35
0,13439.0,6476.0,849.0,353.0,253.0,175.0
1,12698.0,6603.0,906.0,296.0,206.0,153.0
2,16799.0,7525.0,850.0,253.0,0.0,0.0
1500,3581.0,6053.0,2397.0,2462.0,1897.0,1369.0
4,12833.0,6457.0,809.0,342.0,223.0,0.0
5,17980.0,8141.0,879.0,296.0,0.0,0.0
15000,5610.0,1761.0,0.0,0.0,164.0,0.0
5000,4237.0,1723.0,0.0,0.0,0.0,0.0
10000,5077.0,3450.0,671.0,385.0,207.0,0.0
1000,3558.0,4478.0,1355.0,901.0,785.0,401.0
10,16960.0,8227.0,1130.0,516.0,339.0,210.0
11,16440.0,8410.0,1098.0,497.0,311.0,257.0
500,3987.0,3537.0,919.0,376.0,261.0,0.0
13,13905.0,7190.0,854.0,416.0,274.0,199.0
14,15732.0,7645.0,920.0,417.0,250.0,0.0
15,16299.0,7690.0,798.0,359.0,227.0,154.0
16,15367.0,6487.0,801.0,375.0,260.0,167.0
17,17082.0,8208.0,905.0,466.0,276.0,171.0
18,14917.0,7671.0,946.0,483.0,270.0,0.0
50000,4507.0,31080.0,40963.0,184818.0,217662.0,231254.0
40000,1427.0,1312.0,340.0,168.0,0.0,0.0
21,14290.0,6949.0,846.0,321.0,260.0,0.0
22,15905.0,7718.0,914.0,468.0,272.0,0.0
2000,3370.0,7629.0,3666.0,4874.0,4754.0,4320.0
24,17227.0,8636.0,1099.0,472.0,387.0,315.0
25,13856.0,7049.0,919.0,376.0,247.0,177.0
30000,5122.0,952.0,0.0,0.0,226.0,0.0
27,13012.0,6227.0,760.0,252.0,0.0,0.0
28,15562.0,7714.0,968.0,426.0,260.0,0.0
