BC,0,7,14,21,28,35
0,13439.0,4489.0,3335.0,2906.0,216.0,889.0
1,12698.0,4702.0,3485.0,2874.0,228.0,804.0
2,16799.0,9893.0,11074.0,14204.0,1950.0,15200.0
1500,3581.0,4203.0,4542.0,8360.0,608.0,7322.0
4,12833.0,4581.0,3432.0,2841.0,241.0,883.0
5,17980.0,9584.0,10926.0,13882.0,1961.0,14202.0
15000,5610.0,7435.0,11337.0,29762.0,2207.0,22521.0
5000,4237.0,5440.0,4038.0,6104.0,333.0,9484.0
10000,5077.0,5202.0,5542.0,10272.0,481.0,4550.0
1000,3558.0,2677.0,2479.0,3810.0,236.0,3335.0
10,16960.0,6013.0,4509.0,3794.0,293.0,1248.0
11,16440.0,6158.0,4536.0,3524.0,269.0,1160.0
500,3987.0,2328.0,2684.0,4098.0,475.0,3467.0
13,13905.0,4914.0,3700.0,2931.0,204.0,802.0
14,15732.0,6125.0,4416.0,3564.0,298.0,1050.0
15,16299.0,5567.0,4047.0,3540.0,285.0,1029.0
16,15367.0,6037.0,4340.0,3776.0,323.0,1197.0
17,17082.0,5973.0,4466.0,3596.0,222.0,1085.0
18,14917.0,5656.0,3894.0,3616.0,284.0,1032.0
50000,4507.0,4605.0,8211.0,11995.0,288.0,0.0
40000,1427.0,1529.0,2021.0,1828.0,0.0,129539.0
21,14290.0,5123.0,3712.0,3091.0,216.0,922.0
22,15905.0,5744.0,4192.0,3325.0,271.0,1000.0
2000,3370.0,3621.0,4023.0,8874.0,573.0,6090.0
24,17227.0,6038.0,4365.0,3673.0,296.0,1300.0
25,13856.0,5253.0,3879.0,3218.0,210.0,865.0
30000,5122.0,4497.0,7716.0,15188.0,1287.0,305.0
27,13012.0,7722.0,8711.0,11080.0,1433.0,12427.0
28,15562.0,5623.0,4116.0,3372.0,238.0,1095.0
