BC,0,7,14,21,28,35
0,13439.0,6244.0,1149.0,636.0,231.0,0.0
1,12698.0,6679.0,1195.0,633.0,210.0,0.0
2,16799.0,12876.0,5141.0,4847.0,2744.0,324.0
1500,3581.0,6612.0,5153.0,7194.0,5042.0,1654.0
4,12833.0,6402.0,1193.0,630.0,213.0,0.0
5,17980.0,15527.0,6213.0,5086.0,2782.0,341.0
15000,5610.0,40321.0,54689.0,121736.0,142159.0,80619.0
5000,4237.0,14809.0,5975.0,9355.0,4938.0,1317.0
10000,5077.0,20103.0,14574.0,29698.0,16155.0,6539.0
1000,3558.0,3818.0,2266.0,2836.0,1554.0,383.0
10,16960.0,9963.0,1996.0,1059.0,332.0,0.0
11,16440.0,10297.0,1881.0,982.0,376.0,0.0
500,3987.0,2393.0,1054.0,1064.0,428.0,0.0
13,13905.0,7298.0,1248.0,739.0,253.0,0.0
14,15732.0,8647.0,1366.0,823.0,259.0,0.0
15,16299.0,8463.0,1341.0,862.0,253.0,0.0
16,15367.0,7875.0,1483.0,855.0,312.0,0.0
17,17082.0,9283.0,1562.0,949.0,318.0,0.0
18,14917.0,8275.0,1566.0,918.0,310.0,0.0
50000,4507.0,70928.0,98904.0,154614.0,148455.0,97099.0
40000,1427.0,10625.0,13138.0,23716.0,15274.0,8041.0
21,14290.0,7124.0,1198.0,724.0,271.0,0.0
22,15905.0,7971.0,1287.0,808.0,246.0,0.0
2000,3370.0,6495.0,5352.0,8691.0,6763.0,2389.0
24,17227.0,9573.0,1865.0,1037.0,351.0,0.0
25,13856.0,7686.0,1378.0,753.0,254.0,0.0
30000,5122.0,19421.0,16741.0,23173.0,13244.0,5603.0
27,13012.0,9396.0,3839.0,3548.0,2047.0,293.0
28,15562.0,7833.0,1289.0,794.0,265.0,0.0
