BC,0,7,14,21,28,35
0,13439.0,7125.0,5367.0,1024.0,1196.0,512.0
1,12698.0,7220.0,5051.0,1053.0,1078.0,520.0
2,16799.0,16527.0,20274.0,9407.0,16031.0,6657.0
1500,3581.0,4143.0,4049.0,1944.0,5096.0,5448.0
4,12833.0,7408.0,5450.0,1059.0,1259.0,525.0
5,17980.0,17744.0,20967.0,9317.0,15717.0,6090.0
15000,5610.0,9714.0,10774.0,3105.0,13854.0,28098.0
5000,4237.0,5267.0,4567.0,1543.0,4496.0,2093.0
10000,5077.0,5733.0,4465.0,1369.0,3384.0,5677.0
1000,3558.0,2885.0,3011.0,1679.0,2593.0,1661.0
10,16960.0,10422.0,7460.0,1254.0,1844.0,648.0
11,16440.0,10467.0,7465.0,1098.0,1616.0,575.0
500,3987.0,3727.0,4678.0,2421.0,3395.0,2516.0
13,13905.0,7660.0,5192.0,1066.0,1139.0,531.0
14,15732.0,9670.0,6826.0,1173.0,1443.0,620.0
15,16299.0,9411.0,6284.0,1095.0,1385.0,598.0
16,15367.0,9855.0,6776.0,1284.0,1710.0,596.0
17,17082.0,10246.0,7161.0,1106.0,1551.0,611.0
18,14917.0,9352.0,6321.0,1145.0,1546.0,579.0
50000,4507.0,0.0,0.0,0.0,0.0,6416.0
40000,1427.0,33950.0,106647.0,32973.0,88804.0,733.0
21,14290.0,8205.0,5402.0,985.0,1173.0,570.0
22,15905.0,9609.0,6622.0,1188.0,1361.0,555.0
2000,3370.0,3356.0,2490.0,1133.0,3405.0,5336.0
24,17227.0,10564.0,7245.0,1175.0,1687.0,593.0
25,13856.0,8609.0,5645.0,1048.0,1371.0,592.0
30000,5122.0,1475.0,677.0,0.0,220.0,17120.0
27,13012.0,11944.0,14607.0,7682.0,10983.0,5724.0
28,15562.0,8894.0,6418.0,1116.0,1450.0,635.0
